2
#n sensorId localPort
1 	5060 	SipSession
1 	1433 	mssqld
1 	5060 	SipSession
1 	80 	httpd
1 	445 	smbd
1 	445 	smbd
1 	445 	smbd
1 	445 	smbd
1 	445 	smbd
1 	445 	smbd
1 	445 	smbd
1 	445 	smbd
1 	445 	smbd
1 	445 	smbd
1 	445 	smbd
1 	445 	smbd
1 	445 	smbd
1 	445 	smbd
1 	445 	smbd
1 	5060 	SipSession
1 	80 	httpd
1 	80 	httpd
1 	5060 	SipSession
1 	80 	httpd
1 	445 	smbd
1 	5060 	SipSession
1 	5060 	SipSession
1 	5060 	SipSession
1 	80 	httpd
1 	5060 	SipSession
1 	1433 	mssqld
1 	5060 	SipSession
1 	5060 	SipSession
1 	5060 	SipSession
1 	1433 	mssqld
1 	1433 	mssqld
1 	1433 	mssqld
1 	80 	httpd
1 	5060 	SipSession
1 	445 	smbd
1 	5060 	SipSession
1 	1433 	mssqld
1 	1433 	mssqld
1 	1433 	mssqld
1 	5060 	SipSession
1 	445 	smbd
1 	1433 	mssqld
1 	1433 	mssqld
1 	1433 	mssqld
1 	445 	smbd
1 	80 	httpd
1 	445 	smbd
1	6033	mysqld
1	6033	mysqld
1	6033	mysqld
1	6033	mysqld
2 	5060 	SipSession
2 	5060 	SipSession
2 	5060 	SipSession
2 	5060 	SipSession
2 	80 	httpd
2 	80 	httpd
2 	1433 	mssqld
2 	80 	httpd
2 	80 	httpd
2 	1433 	mssqld
2 	5060 	SipSession
2 	80 	httpd
2 	80 	httpd
2 	80 	httpd
2 	5060 	SipSession
2 	5060 	SipSession
2 	5060 	SipCall
2 	5060 	SipSession
2 	1433 	mssqld
2 	1433 	mssqld
2 	5060 	SipSession
2 	5060 	SipSession
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	5060 	SipSession
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	5060 	SipSession
2 	5060 	SipSession
2 	80 	httpd
2 	80 	httpd
2 	80 	httpd
2 	80 	httpd
2 	80 	httpd
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	3306 	mysqld
2 	80 	httpd
2 	80 	httpd
2 	5060 	SipSession
2 	80 	httpd
2 	80 	httpd
2 	5060 	SipSession
2 	5060 	SipCall
2 	5060 	SipSession
2 	1433 	mssqld
2 	1433 	mssqld
2 	1433 	mssqld
2 	5060 	SipSession
